time,player,actor_id,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,boost,throttle,steer
9.495769,BALL,0,0.0,0.0,92.75,,,,,,
9.495769,tkxanny,8,1884.91,2319.54,46.96,-493.26,-866.72,279.59,80.0,255.0,123.0
9.495769,Thunder,17,-222.34,3534.21,82.94,290.56,-1296.93,271.29,52.0,255.0,118.0
9.495769,Cha,32,384.58,3605.23,17.01,669.8,-714.01,0.04,85.0,255.0,255.0
9.495769,neon_matrix46,45,-1909.66,-2393.72,78.5,542.44,1062.57,218.49,82.0,255.0,
9.495769,neon_matrix46(2),57,221.68,-3646.45,17.01,-153.75,858.28,0.01,85.0,255.0,128.0
9.495769,neon_matrix46(1),59,-236.73,-3691.83,17.01,137.07,570.26,0.31,76.0,255.0,0.0
9.529101,BALL,0,0.0,0.0,92.75,,,,,,
9.529101,tkxanny,8,1884.91,2319.54,46.96,-493.26,-866.72,279.59,80.0,255.0,123.0
9.529101,Thunder,17,-222.34,3534.21,82.94,290.56,-1296.93,271.29,52.0,255.0,110.0
9.529101,Cha,32,441.84,3552.7,17.01,840.47,-680.38,0.05,85.0,255.0,255.0
9.529101,neon_matrix46,45,-1909.66,-2393.72,78.5,542.44,1062.57,218.49,82.0,255.0,
9.529101,neon_matrix46(2),57,212.49,-3577.02,17.01,-90.13,978.83,0.06,85.0,255.0,0.0
9.529101,neon_matrix46(1),59,-236.73,-3691.83,17.01,137.07,570.26,0.31,76.0,255.0,0.0
9.562434,BALL,0,0.0,0.0,92.75,,,,,,
9.562434,tkxanny,8,1780.22,2231.5,69.17,-1155.46,-1001.51,207.01,80.0,255.0,26.0
9.562434,Thunder,17,-196.69,3412.8,102.13,277.24,-1330.28,78.34,52.0,255.0,107.0
9.562434,Cha,32,441.84,3552.7,17.01,840.47,-680.38,0.05,85.0,255.0,255.0
9.562434,neon_matrix46,45,-1845.61,-2275.17,93.1,633.16,1120.28,5.3,82.0,255.0,0.0
9.562434,neon_matrix46(2),57,212.49,-3577.02,17.01,-90.13,978.83,0.06,85.0,255.0,0.0
9.562434,neon_matrix46(1),59,-221.58,-3628.97,48.54,138.75,580.87,317.31,76.0,128.0,0.0
9.595767,BALL,0,0.0,0.0,92.75,,,,,,
9.595767,tkxanny,8,1780.22,2231.5,69.17,-1155.46,-1001.51,207.01,80.0,255.0,26.0
9.595767,Thunder,17,-196.69,3412.8,102.13,277.24,-1330.28,78.34,52.0,255.0,104.0
9.595767,Cha,32,441.84,3552.7,17.01,840.47,-680.38,0.05,85.0,255.0,255.0
9.595767,neon_matrix46,45,-1845.61,-2275.17,93.1,633.16,1120.28,5.3,82.0,255.0,0.0
9.595767,neon_matrix46(2),57,206.48,-3498.73,37.67,-76.53,1087.81,325.99,85.0,255.0,128.0
9.595767,neon_matrix46(1),59,-221.58,-3628.97,48.54,138.75,580.87,317.31,76.0,128.0,0.0
9.6291,BALL,0,0.0,0.0,92.75,,,,,,
9.6291,tkxanny,8,1692.7,2153.32,80.63,-1175.63,-1075.14,51.37,80.0,255.0,96.0
9.6291,Thunder,17,-176.63,3311.84,101.9,252.76,-1369.2,-26.14,52.0,255.0,100.0
9.6291,Cha,32,547.51,3486.87,17.01,1087.62,-527.45,0.05,85.0,255.0,255.0
9.6291,neon_matrix46,45,-1795.47,-2189.56,91.73,696.86,1158.26,-23.66,82.0,255.0,128.0
9.6291,neon_matrix46(2),57,206.48,-3498.73,37.67,-76.53,1087.81,325.99,85.0,255.0,128.0
9.6291,neon_matrix46(1),59,-211.14,-3585.41,70.3,138.75,580.87,268.53,76.0,128.0,0.0
9.662433,BALL,0,0.0,0.0,92.75,,,,,,
9.662433,tkxanny,8,1692.7,2153.32,80.63,-1175.63,-1075.14,51.37,80.0,255.0,96.0
9.662433,Thunder,17,-176.63,3311.84,101.9,252.76,-1369.2,-26.14,52.0,255.0,100.0
9.662433,Cha,32,547.51,3486.87,17.01,1087.62,-527.45,0.05,85.0,255.0,255.0
9.662433,neon_matrix46,45,-1795.47,-2189.56,91.73,696.86,1158.26,-23.66,82.0,255.0,128.0
9.662433,neon_matrix46(2),57,200.75,-3413.83,60.98,-75.31,1167.22,289.2,85.0,255.0,0.0
9.662433,neon_matrix46(1),59,-211.14,-3585.41,70.3,138.75,580.87,268.53,76.0,128.0,0.0
9.6957655,BALL,0,0.0,0.0,92.75,,,,,,
9.6957655,tkxanny,8,1603.71,2069.62,80.04,-1195.32,-1148.54,-21.2,80.0,255.0,105.0
9.6957655,Thunder,17,-176.63,3311.84,101.9,252.76,-1369.2,-26.14,30.0,255.0,109.0
9.6957655,Cha,32,635.35,3454.02,17.01,1233.9,-360.15,0.05,85.0,255.0,255.0
9.6957655,neon_matrix46,45,-1740.54,-2101.11,89.93,760.85,1196.29,-24.11,82.0,255.0,128.0
9.6957655,neon_matrix46(2),57,200.75,-3413.83,60.98,-75.31,1167.22,289.2,85.0,255.0,0.0
9.6957655,neon_matrix46(1),59,-200.7,-3541.85,88.41,138.75,580.87,219.75,76.0,128.0,0.0
9.729098,BALL,0,0.0,0.0,92.75,,,,,,
9.729098,tkxanny,8,1583.73,2050.27,79.68,-1199.68,-1164.84,-22.12,80.0,255.0,105.0
9.729098,Thunder,17,-155.67,3182.9,99.28,208.39,-1437.78,-29.02,30.0,255.0,129.0
9.729098,Cha,32,656.27,3448.54,17.01,1262.04,-317.51,0.05,85.0,255.0,255.0
9.729098,neon_matrix46,45,-1740.54,-2101.11,89.93,760.85,1196.29,-24.11,82.0,255.0,128.0
9.729098,neon_matrix46(2),57,200.75,-3413.83,60.98,-75.31,1167.22,289.2,85.0,255.0,0.0
9.729098,neon_matrix46(1),59,-198.38,-3532.17,91.94,138.75,580.87,208.91,76.0,128.0,0.0
9.762431,BALL,0,0.0,0.0,92.75,,,,,,
9.762431,tkxanny,8,1583.73,2050.27,79.68,-1199.68,-1164.84,-22.12,80.0,255.0,105.0
9.762431,Thunder,17,-155.67,3182.9,99.28,208.39,-1437.78,-29.02,30.0,255.0,199.0
9.762431,Cha,32,732.91,3435.12,29.66,1348.51,-167.31,311.48,85.0,255.0,255.0
9.762431,neon_matrix46,45,-1680.8,-2009.8,88.13,824.84,1234.36,-24.11,82.0,255.0,128.0
9.762431,neon_matrix46(2),57,194.4,-3302.02,84.53,-61.92,1263.16,229.34,85.0,255.0,128.0
9.762431,neon_matrix46(1),59,-198.38,-3532.17,91.94,138.75,580.87,208.91,76.0,128.0,0.0
9.795764,BALL,0,0.0,0.0,92.75,,,,,,
9.795764,tkxanny,8,1493.37,1960.55,80.06,-1208.87,-1221.54,11.42,80.0,255.0,13.0
9.795764,Thunder,17,-155.67,3182.9,99.28,208.39,-1437.78,-29.02,30.0,250.0,255.0
9.795764,Cha,32,732.91,3435.12,29.66,1348.51,-167.31,311.48,85.0,255.0,255.0
9.795764,neon_matrix46,45,-1680.8,-2009.8,88.13,824.84,1234.36,-24.11,82.0,255.0,128.0
9.795764,neon_matrix46(2),57,194.4,-3302.02,84.53,-61.92,1263.16,229.34,85.0,255.0,128.0
9.795764,neon_matrix46(1),59,-187.94,-3488.61,105.58,138.75,580.87,160.13,76.0,128.0,128.0
9.829097,BALL,0,0.0,0.0,92.75,,,,,,
9.829097,tkxanny,8,1493.37,1960.55,80.06,-1208.87,-1221.54,11.42,80.0,255.0,13.0
9.829097,Thunder,17,-135.03,3024.17,96.81,186.06,-1472.05,-16.72,30.0,244.0,255.0
9.829097,Cha,32,732.91,3435.12,29.66,1348.51,-167.31,311.48,41.0,255.0,255.0
9.829097,neon_matrix46,45,-1631.03,-1936.81,86.73,874.61,1263.97,-24.11,82.0,255.0,128.0
9.829097,neon_matrix46(2),57,188.01,-3210.97,98.08,-400.06,1846.08,182.32,85.0,255.0,128.0
9.829097,neon_matrix46(1),59,-187.94,-3488.61,105.58,138.75,580.87,160.13,76.0,128.0,128.0
9.86243,BALL,0,0.0,0.0,92.75,,,,,,
9.86243,tkxanny,8,1401.92,1865.84,79.04,-1227.48,-1295.87,-20.9,80.0,255.0,0.0
9.86243,Thunder,17,-135.03,3024.17,96.81,186.06,-1472.05,-16.72,30.0,245.0,255.0
9.86243,Cha,32,862.49,3440.56,56.83,1488.1,612.18,269.37,41.0,255.0,255.0
9.86243,neon_matrix46,45,-1616.27,-1915.64,86.33,888.83,1272.43,-24.11,82.0,255.0,128.0
9.86243,neon_matrix46(2),57,188.01,-3210.97,98.08,-400.06,1846.08,182.32,85.0,255.0,128.0
9.86243,neon_matrix46(1),59,-187.94,-3488.61,105.58,138.75,580.87,160.13,76.0,128.0,128.0
9.895762,BALL,0,0.0,0.0,92.75,,,,,,
9.895762,tkxanny,8,1401.92,1865.84,79.04,-1227.48,-1295.87,-20.9,80.0,255.0,0.0
9.895762,Thunder,17,-124.23,2938.21,95.83,184.26,-1474.75,-16.32,60.0,246.0,255.0
9.895762,Cha,32,862.49,3440.56,56.83,1488.1,612.18,269.37,41.0,255.0,255.0
9.895762,neon_matrix46,45,-1616.27,-1915.64,86.33,888.83,1272.43,-24.11,82.0,255.0,128.0
9.895762,neon_matrix46(2),57,159.41,-3069.61,109.12,-364.29,1914.25,116.0,85.0,255.0,128.0
9.895762,neon_matrix46(1),59,-173.42,-3399.13,117.27,165.77,1124.76,100.51,76.0,128.0,128.0
9.929095,BALL,0,0.0,0.0,92.75,,,,,,
9.929095,tkxanny,8,1401.92,1865.84,79.04,-1227.48,-1295.87,-20.9,80.0,255.0,0.0
9.929095,Thunder,17,-124.23,2938.21,95.83,184.26,-1474.75,-16.32,60.0,246.0,243.0
9.929095,Cha,32,862.49,3440.56,56.83,1488.1,612.18,269.37,41.0,255.0,255.0
9.929095,neon_matrix46,45,-1546.95,-1818.61,84.55,952.91,1311.81,-22.57,82.0,255.0,128.0
9.929095,neon_matrix46(2),57,153.45,-3037.54,110.84,-354.82,1927.71,98.82,85.0,255.0,128.0
9.929095,neon_matrix46(1),59,-173.42,-3399.13,117.27,165.77,1124.76,100.51,76.0,128.0,128.0
9.962428,BALL,0,0.0,0.0,92.75,,,,,,
9.962428,tkxanny,8,1288.37,1742.42,77.17,-1248.07,-1388.88,-19.15,80.0,255.0,0.0
9.962428,Thunder,17,-110.5,2827.45,94.62,182.09,-1478.3,-15.99,60.0,244.0,223.0
9.962428,Cha,32,1003.6,3497.71,78.05,1581.93,632.84,197.48,41.0,255.0,255.0
9.962428,neon_matrix46,45,-1546.95,-1818.61,84.55,952.91,1311.81,-22.57,82.0,255.0,128.0
9.962428,neon_matrix46(2),57,133.91,-2923.59,114.41,-319.74,1972.45,20.8,85.0,255.0,128.0
9.962428,neon_matrix46(1),59,-161.0,-3314.8,122.78,165.77,1124.76,51.73,76.0,128.0,128.0
9.995761,BALL,0,0.0,0.0,92.75,,,,,,
9.995761,tkxanny,8,1288.37,1742.42,77.17,-1248.07,-1388.88,-19.15,80.0,255.0,0.0
9.995761,Thunder,17,-110.5,2827.45,94.62,182.09,-1478.3,-15.99,60.0,233.0,211.0
9.995761,Cha,32,1003.6,3497.71,78.05,1581.93,632.84,197.48,41.0,255.0,255.0
9.995761,neon_matrix46,45,-1464.41,-1706.81,82.92,1020.2,1367.34,-17.76,82.0,255.0,255.0
9.995761,neon_matrix46(2),57,133.91,-2923.59,114.41,-319.74,1972.45,20.8,34.0,255.0,128.0
9.995761,neon_matrix46(1),59,-161.0,-3314.8,122.78,165.77,1124.76,51.73,76.0,128.0,128.0
10.029094,BALL,0,0.0,0.0,92.75,,,,,,
10.029094,tkxanny,8,1193.99,1635.05,75.85,-1267.39,-1465.59,-16.53,80.0,255.0,0.0
10.029094,Thunder,17,-96.92,2716.41,93.45,180.43,-1482.53,-15.64,60.0,128.0,208.0
10.029094,Cha,32,1125.43,3545.68,85.71,1658.21,644.05,0.26,41.0,255.0,255.0
10.029094,neon_matrix46,45,-1464.41,-1706.81,82.92,1020.2,1367.34,-17.76,82.0,255.0,255.0
10.029094,neon_matrix46(2),57,133.91,-2923.59,114.41,-319.74,1972.45,20.8,34.0,255.0,128.0
10.029094,neon_matrix46(1),59,-148.58,-3230.47,123.07,165.77,1124.76,-13.5,76.0,128.0,128.0
10.062427,BALL,0,0.0,0.0,92.75,,,,,,
10.062427,tkxanny,8,1193.99,1635.05,75.85,-1267.39,-1465.59,-16.53,80.0,255.0,0.0
10.062427,Thunder,17,-96.92,2716.41,93.45,180.43,-1482.53,-15.64,60.0,128.0,218.0
10.062427,Cha,32,1125.43,3545.68,85.71,1658.21,644.05,0.26,41.0,255.0,255.0
10.062427,neon_matrix46,45,-1464.41,-1706.81,82.92,1020.2,1367.34,-17.76,82.0,255.0,255.0
10.062427,neon_matrix46(2),57,133.91,-2923.59,114.41,-319.74,1972.45,20.8,30.0,255.0,128.0
10.062427,neon_matrix46(1),59,-148.58,-3230.47,123.07,165.77,1124.76,-13.5,76.0,128.0,128.0
10.095759,BALL,0,0.0,0.0,92.75,,,,,,
10.095759,tkxanny,8,1193.99,1635.05,75.85,-1267.39,-1465.59,-16.53,80.0,255.0,0.0
10.095759,Thunder,17,-96.92,2716.41,93.45,180.43,-1482.53,-15.64,60.0,128.0,239.0
10.095759,Cha,32,1125.43,3545.68,85.71,1658.21,644.05,0.26,41.0,255.0,255.0
10.095759,neon_matrix46,45,-1385.48,-1602.05,80.24,1078.17,1421.33,-58.47,82.0,255.0,255.0
10.095759,neon_matrix46(2),57,102.59,-2705.93,112.57,-266.85,2035.64,-23.46,30.0,255.0,128.0
10.095759,neon_matrix46(1),59,-148.58,-3230.47,123.07,165.77,1124.76,-13.5,76.0,128.0,128.0
10.129092,BALL,0,0.0,0.0,92.75,,,,,,
10.129092,tkxanny,8,1076.32,1496.12,74.39,-1298.71,-1557.3,-19.99,80.0,255.0,0.0
10.129092,Thunder,17,-81.94,2592.66,90.1,179.35,-1486.35,-64.57,60.0,128.0,255.0
10.129092,Cha,32,1267.51,3599.51,84.22,1743.32,645.71,-21.51,41.0,255.0,255.0
10.129092,neon_matrix46,45,-1385.48,-1602.05,80.24,1078.17,1421.33,-58.47,82.0,255.0,255.0
10.129092,neon_matrix46(2),57,88.25,-2585.74,111.11,-229.67,2078.61,-24.99,30.0,255.0,255.0
10.129092,neon_matrix46(1),59,-134.78,-3136.77,121.8,165.77,1124.76,-15.44,76.0,128.0,128.0
10.162425,BALL,0,0.0,0.0,92.75,,,,,,
10.162425,tkxanny,8,1076.32,1496.12,74.39,-1298.71,-1557.3,-19.99,80.0,255.0,0.0
10.162425,Thunder,17,-81.94,2592.66,90.1,179.35,-1486.35,-64.57,60.0,128.0,255.0
10.162425,Cha,32,1267.51,3599.51,84.22,1743.32,645.71,-21.51,41.0,255.0,255.0
10.162425,neon_matrix46,45,-1302.23,-1493.15,73.8,1135.23,1476.39,-107.37,82.0,255.0,255.0
10.162425,neon_matrix46(2),57,88.25,-2585.74,111.11,-229.67,2078.61,-24.99,30.0,255.0,255.0
10.162425,neon_matrix46(1),59,-134.78,-3136.77,121.8,165.77,1124.76,-15.44,76.0,128.0,128.0
10.195758,BALL,0,0.0,0.0,92.75,,,,,,
10.195758,tkxanny,8,966.53,1362.63,70.42,-1333.91,-1637.98,-69.87,80.0,255.0,0.0
10.195758,Thunder,17,-65.55,2456.37,81.22,179.35,-1486.35,-124.08,60.0,128.0,255.0
10.195758,Cha,32,1401.47,3647.67,82.64,1820.52,638.13,-20.18,41.0,255.0,228.0
10.195758,neon_matrix46,45,-1302.23,-1493.15,73.8,1135.23,1476.39,-107.37,82.0,255.0,255.0
10.195758,neon_matrix46(2),57,88.25,-2585.74,111.11,-229.67,2078.61,-24.99,19.0,255.0,255.0
10.195758,neon_matrix46(1),59,-119.6,-3033.7,120.37,165.77,1124.76,-15.45,76.0,128.0,128.0
10.229091,BALL,0,0.0,0.0,92.75,,,,,,
10.229091,tkxanny,8,955.38,1348.91,69.8,-1337.74,-1645.89,-74.68,80.0,255.0,0.0
10.229091,Thunder,17,-64.06,2443.98,80.14,179.35,-1486.35,-129.49,60.0,128.0,255.0
10.229091,Cha,32,1401.47,3647.67,82.64,1820.52,638.13,-20.18,41.0,255.0,228.0
10.229091,neon_matrix46,45,-1214.79,-1380.04,63.91,1189.78,1533.69,-150.59,82.0,255.0,0.0
10.229091,neon_matrix46(2),57,69.46,-2392.98,109.24,-198.79,2108.01,-16.01,19.0,128.0,0.0
10.229091,neon_matrix46(1),59,-118.22,-3024.33,120.24,165.77,1124.76,-15.45,76.0,128.0,128.0
10.2624235,BALL,0,0.0,0.0,92.75,,,,,,
10.2624235,tkxanny,8,955.38,1348.91,69.8,-1337.74,-1645.89,-74.68,80.0,255.0,0.0
10.2624235,Thunder,17,-64.06,2443.98,80.14,179.35,-1486.35,-129.49,60.0,197.0,247.0
10.2624235,Cha,32,1401.47,3647.67,82.64,1820.52,638.13,-20.18,41.0,255.0,228.0
10.2624235,neon_matrix46,45,-1214.79,-1380.04,63.91,1189.78,1533.69,-150.59,82.0,255.0,0.0
10.2624235,neon_matrix46(2),57,69.46,-2392.98,109.24,-198.79,2108.01,-16.01,19.0,128.0,0.0
10.2624235,neon_matrix46(1),59,-118.22,-3024.33,120.24,165.77,1124.76,-15.45,76.0,128.0,128.0
10.295756,BALL,0,0.0,0.0,92.75,,,,,,
10.295756,tkxanny,8,853.52,1222.56,62.45,-1375.29,-1715.35,-116.15,80.0,255.0,127.0
10.295756,Thunder,17,-52.14,2344.86,69.9,179.35,-1486.35,-172.77,60.0,238.0,135.0
10.295756,Cha,32,1573.1,3705.42,80.95,1915.73,622.63,-16.84,41.0,255.0,255.0
10.295756,neon_matrix46,45,-1214.79,-1380.04,63.91,1189.78,1533.69,-150.59,82.0,255.0,0.0
10.295756,neon_matrix46(2),57,54.52,-2234.85,108.07,-198.79,2108.01,-15.47,19.0,128.0,0.0
10.295756,neon_matrix46(1),59,-105.8,-2940.0,119.07,165.77,1124.76,-15.45,76.0,128.0,255.0
10.329089,BALL,0,0.0,0.0,92.75,,,,,,
10.329089,tkxanny,8,853.52,1222.56,62.45,-1375.29,-1715.35,-116.15,0.0,255.0,127.0
10.329089,Thunder,17,-52.14,2344.86,69.9,179.35,-1486.35,-172.77,60.0,254.0,129.0
10.329089,Cha,32,1573.1,3705.42,80.95,1915.73,622.63,-16.84,0.0,255.0,255.0
10.329089,neon_matrix46,45,-1102.53,-1235.85,47.62,1253.45,1606.16,-200.36,82.0,255.0,128.0
10.329089,neon_matrix46(2),57,54.52,-2234.85,108.07,-198.79,2108.01,-15.47,19.0,128.0,0.0
10.329089,neon_matrix46(1),59,-105.8,-2940.0,119.07,165.77,1124.76,-15.45,76.0,128.0,255.0
10.362422,BALL,0,0.0,0.0,92.75,,,,,,
10.362422,tkxanny,8,853.52,1222.56,62.45,-1375.29,-1715.35,-116.15,0.0,255.0,127.0
10.362422,Thunder,17,-38.73,2233.35,54.9,179.21,-1487.17,-221.54,60.0,255.0,128.0
10.362422,Cha,32,1718.62,3751.81,79.76,1945.1,617.81,-15.45,0.0,255.0,255.0
10.362422,neon_matrix46,45,-1102.53,-1235.85,47.62,1253.45,1606.16,-200.36,82.0,255.0,128.0
10.362422,neon_matrix46(2),57,54.52,-2234.85,108.07,-198.79,2108.01,-15.47,19.0,128.0,0.0
10.362422,neon_matrix46(1),59,-92.0,-2846.3,117.77,165.77,1124.76,-15.45,76.0,128.0,128.0
10.395755,BALL,0,0.0,0.0,92.75,,,,,,
10.395755,tkxanny,8,726.54,1063.84,49.03,-1387.17,-1734.36,-173.12,0.0,255.0,128.0
10.395755,Thunder,17,-38.73,2233.35,54.9,179.21,-1487.17,-221.54,60.0,252.0,128.0
10.395755,Cha,32,1718.62,3751.81,79.76,1945.1,617.81,-15.45,0.0,255.0,255.0
10.395755,neon_matrix46,45,-1006.37,-1113.01,31.06,1302.8,1656.14,-228.03,0.0,255.0,128.0
10.395755,neon_matrix46(2),57,36.26,-2041.58,106.64,-198.79,2108.01,-15.47,19.0,128.0,0.0
10.395755,neon_matrix46(1),59,-92.0,-2846.3,117.77,165.77,1124.76,-15.45,76.0,128.0,128.0
10.429088,BALL,0,0.0,0.0,92.75,,,,,,
10.429088,tkxanny,8,726.54,1063.84,49.03,-1387.17,-1734.36,-173.12,0.0,255.0,128.0
10.429088,Thunder,17,-25.32,2121.63,36.24,178.67,-1491.65,-270.63,60.0,220.0,128.0
10.429088,Cha,32,1864.71,3798.12,78.59,1950.05,617.29,-15.32,0.0,255.0,255.0
10.429088,neon_matrix46,45,-1006.37,-1113.01,31.06,1302.8,1656.14,-228.03,0.0,255.0,128.0
10.429088,neon_matrix46(2),57,36.26,-2041.58,106.64,-198.79,2108.01,-15.47,19.0,128.0,0.0
10.429088,neon_matrix46(1),59,-92.0,-2846.3,117.77,165.77,1124.76,-15.45,76.0,128.0,128.0
10.46242,BALL,0,0.0,0.0,92.75,,,,,,
10.46242,tkxanny,8,610.35,919.53,32.13,-1411.23,-1718.27,-228.38,0.0,255.0,128.0
10.46242,Thunder,17,-25.32,2121.63,36.24,178.67,-1491.65,-270.63,60.0,128.0,128.0
10.46242,Cha,32,1864.71,3798.12,78.59,1950.05,617.29,-15.32,0.0,255.0,255.0
10.46242,neon_matrix46,45,-1006.37,-1113.01,31.06,1302.8,1656.14,-228.03,0.0,255.0,128.0
10.46242,neon_matrix46(2),57,36.26,-2041.58,106.64,-198.79,2108.01,-15.47,19.0,128.0,0.0
10.46242,neon_matrix46(1),59,-79.58,-2761.97,116.6,165.77,1124.76,-15.45,76.0,128.0,128.0
10.495753,BALL,0,0.0,0.0,92.75,,,,,,
10.495753,tkxanny,8,610.35,919.53,32.13,-1411.23,-1718.27,-228.38,0.0,255.0,128.0
10.495753,Thunder,17,-14.25,2009.91,18.04,102.87,-1486.24,-156.37,60.0,128.0,128.0
10.495753,Cha,32,2011.16,3844.38,77.38,1955.0,617.13,-20.68,0.0,255.0,229.0
10.495753,neon_matrix46,45,-905.37,-991.78,18.77,1391.16,1576.28,-89.41,0.0,255.0,128.0
10.495753,neon_matrix46(2),57,21.32,-1883.45,105.47,-198.79,2108.01,-15.47,19.0,128.0,0.0
10.495753,neon_matrix46(1),59,-79.58,-2761.97,116.6,165.77,1124.76,-15.45,76.0,128.0,128.0
10.529086,BALL,0,0.0,0.0,92.75,,,,,,
10.529086,tkxanny,8,502.05,792.83,17.76,-1459.59,-1675.89,-119.65,0.0,255.0,98.0
10.529086,Thunder,17,-14.25,2009.91,18.04,102.87,-1486.24,-156.37,60.0,128.0,128.0
10.529086,Cha,32,2011.16,3844.38,77.38,1955.0,617.13,-20.68,0.0,255.0,229.0
10.529086,neon_matrix46,45,-905.37,-991.78,18.77,1391.16,1576.28,-89.41,0.0,255.0,128.0
10.529086,neon_matrix46(2),57,21.32,-1883.45,105.47,-198.79,2108.01,-15.47,19.0,128.0,0.0
10.529086,neon_matrix46(1),59,-67.16,-2677.64,114.5,165.77,1124.76,-47.91,76.0,128.0,128.0
10.562419,BALL,0,0.0,0.0,92.75,,,,,,
10.562419,tkxanny,8,502.05,792.83,17.76,-1459.59,-1675.89,-119.65,0.0,255.0,98.0
10.562419,Thunder,17,-14.25,2009.91,18.04,102.87,-1486.24,-156.37,60.0,128.0,128.0
10.562419,Cha,32,2011.16,3844.38,77.38,1955.0,617.13,-20.68,0.0,255.0,229.0
10.562419,neon_matrix46,45,-787.96,-861.77,16.27,1410.19,1559.28,2.53,0.0,255.0,128.0
10.562419,neon_matrix46(2),57,3.06,-1690.18,101.1,-198.79,2108.01,-74.98,19.0,128.0,0.0
10.562419,neon_matrix46(1),59,-67.16,-2677.64,114.5,165.77,1124.76,-47.91,76.0,128.0,128.0
10.595752,BALL,0,0.0,0.0,92.75,,,,,,
10.595752,tkxanny,8,502.05,792.83,17.76,-1459.59,-1675.89,-119.65,0.0,255.0,98.0
10.595752,Thunder,17,-12.02,1875.19,16.29,-28.3,-1449.75,11.39,60.0,128.0,128.0
10.595752,Cha,32,2190.67,3900.92,72.53,1961.05,617.39,-79.74,0.0,255.0,112.0
10.595752,neon_matrix46,45,-787.96,-861.77,16.27,1410.19,1559.28,2.53,0.0,255.0,128.0
10.595752,neon_matrix46(2),57,-0.26,-1655.04,99.71,-198.79,2108.01,-85.8,19.0,128.0,0.0
10.595752,neon_matrix46(1),59,-54.74,-2593.31,108.89,165.77,1124.76,-96.6,76.0,128.0,128.0
10.629085,BALL,0,0.0,0.0,92.75,,,,,,
10.629085,tkxanny,8,390.9,668.78,18.62,-1512.87,-1627.32,305.71,0.0,255.0,0.0
10.629085,Thunder,17,-12.02,1875.19,16.29,-28.3,-1449.75,11.39,60.0,202.0,128.0
10.629085,Cha,32,2190.67,3900.92,72.53,1961.05,617.39,-79.74,0.0,255.0,112.0
10.629085,neon_matrix46,45,-787.96,-861.77,16.27,1410.19,1559.28,2.53,0.0,255.0,128.0
10.629085,neon_matrix46(2),57,-0.26,-1655.04,99.71,-198.79,2108.01,-85.8,19.0,128.0,0.0
10.629085,neon_matrix46(1),59,-54.74,-2593.31,108.89,165.77,1124.76,-96.6,76.0,128.0,128.0
10.662417,BALL,0,0.0,0.0,92.75,,,,,,
10.662417,tkxanny,8,390.9,668.78,18.62,-1512.87,-1627.32,305.71,0.0,255.0,0.0
10.662417,Thunder,17,-16.41,1767.99,16.83,-76.22,-1412.97,4.19,60.0,249.0,128.0
10.662417,Cha,32,2305.19,3936.97,66.63,1964.9,617.67,-117.45,0.0,255.0,19.0
10.662417,neon_matrix46,45,-658.01,-719.61,16.83,1444.2,1523.29,3.88,0.0,255.0,0.0
10.662417,neon_matrix46(2),57,-13.54,-1514.48,92.35,-198.79,2108.01,-129.08,19.0,128.0,128.0
10.662417,neon_matrix46(1),59,-54.74,-2593.31,108.89,165.77,1124.76,-96.6,76.0,128.0,128.0
10.69575,BALL,0,0.0,0.0,92.75,,,,,,
10.69575,tkxanny,8,274.11,550.18,43.18,-1571.32,-1568.34,349.94,0.0,255.0,0.0
10.69575,Thunder,17,-16.41,1767.99,16.83,-76.22,-1412.97,4.19,60.0,255.0,128.0
10.69575,Cha,32,2305.19,3936.97,66.63,1964.9,617.67,-117.45,0.0,255.0,19.0
10.69575,neon_matrix46,45,-658.01,-719.61,16.83,1444.2,1523.29,3.88,0.0,255.0,0.0
10.69575,neon_matrix46(2),57,-13.54,-1514.48,92.35,-198.79,2108.01,-129.08,19.0,128.0,128.0
10.69575,neon_matrix46(1),59,-39.56,-2490.24,97.04,165.77,1124.76,-156.11,76.0,128.0,255.0
10.729083,BALL,0,0.0,0.0,92.75,,,,,,
10.729083,tkxanny,8,274.11,550.18,43.18,-1571.32,-1568.34,349.94,0.0,255.0,0.0
10.729083,Thunder,17,-16.41,1767.99,16.83,-76.22,-1412.97,4.19,60.0,255.0,199.0
10.729083,Cha,32,2305.19,3936.97,66.63,1964.9,617.67,-117.45,0.0,255.0,19.0
10.729083,neon_matrix46,45,-546.97,-608.21,16.98,1508.18,1455.53,1.07,0.0,255.0,128.0
10.729083,neon_matrix46(2),57,-28.48,-1356.35,80.63,-198.79,2108.01,-177.77,19.0,128.0,128.0
10.729083,neon_matrix46(1),59,-39.56,-2490.24,97.04,165.77,1124.76,-156.11,76.0,128.0,255.0
10.762416,BALL,0,0.0,0.0,92.75,,,,,,
10.762416,tkxanny,8,274.11,550.18,43.18,-1571.32,-1568.34,349.94,0.0,255.0,0.0
10.762416,Thunder,17,-24.7,1639.15,17.01,-98.55,-1405.33,0.68,60.0,255.0,246.0
10.762416,Cha,32,2485.61,3993.62,52.9,1970.95,617.96,-177.01,0.0,255.0,20.0
10.762416,neon_matrix46,45,-546.97,-608.21,16.98,1508.18,1455.53,1.07,0.0,255.0,128.0
10.762416,neon_matrix46(2),57,-28.48,-1356.35,80.63,-198.79,2108.01,-177.77,19.0,128.0,128.0
